datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,lat,lon,solar_on,wind_on,Hour,Minute,var0,var1,var2,sem0,sem1,sem2,min0,min1,max0,max1
2021-08-07 10:15:00+00:00,2583367.125,7.647247791,-10.25,-4.18,0,53.0237249,5.6512546,1,0,10,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 10:30:00+00:00,2818704.5,8.027726173,-8.84,-3.47,0,53.0237249,5.6512546,1,0,10,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 10:45:00+00:00,2805568.938,8.408204556,-9.52,-3.2,0,53.0237249,5.6512546,1,0,10,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 11:00:00+00:00,2792433.375,8.788682938,-8.82,-3.55,0,53.0237249,5.6512546,1,0,11,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 11:15:00+00:00,2779297.813,8.419231772,-6.42,-2.91,0,53.0237249,5.6512546,1,0,11,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 11:30:00+00:00,2766162.25,8.049780607,-9.78,-3.27,0,53.0237249,5.6512546,1,0,11,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 11:45:00+00:00,2677639.0,7.680329442,-9.88,-2.7,0,53.0237249,5.6512546,1,0,11,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 12:00:00+00:00,2589115.75,7.310878277,-12.1,-3.66,0,53.0237249,5.6512546,1,0,12,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 12:15:00+00:00,2500592.5,7.126693368,-13.03,-2.94,0,53.0237249,5.6512546,1,0,12,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 12:30:00+00:00,2412069.25,6.942508459,-14.67,-3.88,0,53.0237249,5.6512546,1,0,12,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 12:45:00+00:00,2124544.938,6.75832355,-12.02,-2.74,0,53.0237249,5.6512546,1,0,12,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 13:00:00+00:00,1837020.625,6.574138641,-8.62,-3.45,0,53.0237249,5.6512546,1,0,13,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 13:15:00+00:00,1549496.313,6.331334352,-6.15,-2.43,0,53.0237249,5.6512546,1,0,13,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 13:30:00+00:00,1261972.0,6.088530064,-4.77,-2.34,0,53.0237249,5.6512546,1,0,13,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 13:45:00+00:00,1048204.25,5.845725775,-5.34,-1.87,0,53.0237249,5.6512546,1,0,13,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 14:00:00+00:00,834436.5,5.602921486,-8.76,-2.1,0,53.0237249,5.6512546,1,0,14,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 14:15:00+00:00,620668.75,6.179930806,-10.38,-2.39,0,53.0237249,5.6512546,1,0,14,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 14:30:00+00:00,406901.0,6.756940126,-10.94,-2.53,0,53.0237249,5.6512546,1,0,14,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
